order_id,customer_id,employee_id,order_date,ship_date,order_status,payment_method,order_total
O12378,C0147,E103,2025-04-02,2025-04-04,Returned,Bank Transfer,920.21
O12379,C0149,E101,2025-06-02,2025-06-06,Delivered,UPI,571.84
O12380,C0004,E109,2024-10-01,2024-10-05,Delivered,Cheque,10379.72
O12381,C0060,E107,2024-09-28,2024-10-03,Delivered,Cheque,285.92
O12382,C0146,E109,2024-02-09,2024-02-13,Delivered,Cash,465.58
O12383,C0122,E104,2024-09-16,2024-09-20,Delivered,UPI,369.05
O12384,C0094,E105,2025-11-07,2025-11-09,Delivered,UPI,101.88
O12385,C0056,E101,2024-10-04,2024-10-06,Delivered,UPI,293.48
O12386,C0062,E106,2025-09-05,2025-09-06,Cancelled,Cash,0.0
O12387,C0015,E103,2025-09-11,2025-09-12,Delivered,Bank Transfer,8578.51
O12388,C0087,E101,2024-09-30,2024-10-05,Cancelled,Cash,0.0
O12389,C0114,E109,2025-04-17,2025-04-22,Delivered,UPI,542.44
O12390,C0027,E105,2024-03-23,2024-03-27,Cancelled,Credit Terms,0.0
O12391,C0044,E106,2024-03-30,2024-04-01,Delivered,Credit Terms,6134.4
O12392,C0026,E106,2024-02-12,2024-02-13,Delivered,Cheque,2507.96
O12393,C0101,E102,2025-03-10,2025-03-15,Delivered,Bank Transfer,107.88
O12394,C0012,E103,2024-11-04,2024-11-07,Returned,Credit Terms,2701.09
O12395,C0128,E107,2025-02-10,2025-02-14,Delivered,Bank Transfer,153.77
O12396,C0063,E104,2025-01-18,2025-01-22,Delivered,UPI,51.13
O12397,C0095,E105,2024-09-16,2024-09-17,Delivered,UPI,1059.8
O12398,C0060,E101,2025-05-15,2025-05-17,Delivered,Cash,1685.62
O12399,C0129,E109,2025-07-05,2025-07-09,Delivered,UPI,112.4
O12400,C0008,E103,2024-01-13,2024-01-14,Delivered,Bank Transfer,5257.42
O12401,C0108,E105,2024-06-02,2024-06-05,Returned,UPI,380.2
O12402,C0028,E106,2025-06-06,2025-06-08,Delivered,Credit Terms,8515.93
O12403,C0138,E107,2024-10-09,2024-10-12,Delivered,Bank Transfer,1273.78
O12404,C0078,E102,2025-05-06,2025-05-09,Delivered,UPI,1003.99
O12405,C0057,E105,2024-09-14,2024-09-15,Delivered,Cash,967.23
O12406,C0075,E107,2024-10-12,2024-10-16,Delivered,UPI,820.2
O12407,C0065,E105,2024-05-03,2024-05-06,Delivered,Cash,685.92
O12408,C0138,E106,2024-07-05,2024-07-08,Delivered,Cash,845.83
O12409,C0137,E109,2025-04-01,2025-04-03,Delivered,UPI,1215.16
O12410,C0104,E103,2024-11-09,2024-11-13,Delivered,Cash,490.48
O12411,C0003,E103,2025-07-19,2025-07-24,Delivered,Cheque,15166.09
O12412,C0150,E100,2025-09-18,2025-09-23,Returned,UPI,1285.2
O12413,C0021,E102,2025-02-04,2025-02-09,Delivered,Credit Terms,8405.41
O12414,C0046,E104,2025-07-05,2025-07-07,Delivered,UPI,184.74
O12415,C0020,E102,2024-08-16,2024-08-19,Delivered,Credit Terms,13128.86
O12416,C0023,E109,2024-10-28,2024-10-29,Delivered,Bank Transfer,2223.29
O12417,C0018,E102,2025-06-06,2025-06-09,Delivered,Bank Transfer,12870.51
O12418,C0030,E109,2024-10-09,2024-10-10,Delivered,UPI,9521.73
O12419,C0010,E100,2025-03-17,2025-03-21,Delivered,Bank Transfer,10258.04
O12420,C0063,E109,2024-05-20,2024-05-23,Delivered,Cheque,496.74
O12421,C0115,E106,2025-03-27,2025-03-28,Delivered,Cash,659.14
O12422,C0063,E107,2025-09-23,2025-09-26,Delivered,UPI,449.16
O12423,C0140,E109,2025-09-28,2025-10-02,Delivered,UPI,139.85
O12424,C0137,E107,2025-06-13,2025-06-18,Delivered,UPI,96.04
O12425,C0031,E102,2025-06-26,2025-07-01,Delivered,Credit Terms,10800.17
O12426,C0025,E107,2025-02-19,2025-02-20,Delivered,Bank Transfer,2918.16
O12427,C0077,E104,2025-03-14,2025-03-18,Delivered,UPI,1796.43
O12428,C0068,E108,2024-04-18,2024-04-19,Delivered,UPI,450.97
O12429,C0008,E101,2024-11-16,2024-11-17,Delivered,Credit Terms,4884.36
O12430,C0051,E107,2024-11-21,2024-11-26,Delivered,UPI,65.7
O12431,C0030,E106,2025-11-26,2025-12-01,Delivered,Cheque,11367.61
O12432,C0125,E104,2024-11-08,2024-11-09,Delivered,Cash,2271.16
O12433,C0062,E109,2025-02-11,2025-02-13,Delivered,UPI,495.39
O12434,C0060,E104,2025-01-28,2025-02-01,Cancelled,UPI,0.0
O12435,C0106,E104,2025-04-20,2025-04-24,Delivered,UPI,362.72
O12436,C0022,E103,2025-06-28,2025-07-03,Delivered,UPI,10556.91
O12437,C0007,E105,2024-06-13,2024-06-17,Delivered,Credit Terms,3858.54
O12438,C0010,E105,2025-01-24,2025-01-27,Delivered,Bank Transfer,4270.23
O12439,C0047,E108,2025-09-01,2025-09-03,Delivered,UPI,1311.22
O12440,C0129,E107,2024-11-29,2024-12-01,Delivered,Cash,802.13
O12441,C0033,E104,2024-07-23,2024-07-26,Delivered,Bank Transfer,5715.37
O12442,C0142,E107,2025-05-01,2025-05-05,Delivered,Cheque,2356.2
O12443,C0092,E107,2025-08-31,2025-09-01,Delivered,Cheque,43.4
O12444,C0012,E109,2024-02-24,2024-02-26,Delivered,Bank Transfer,5620.4
O12445,C0083,E107,2025-07-21,2025-07-26,Delivered,UPI,458.48
O12446,C0011,E109,2025-08-29,2025-09-01,Delivered,Cash,18399.39
O12447,C0020,E109,2024-11-28,2024-12-03,Delivered,Bank Transfer,1801.2
O12448,C0101,E103,2025-12-16,2025-12-20,Returned,UPI,311.79
O12449,C0118,E100,2025-07-30,2025-08-02,Returned,UPI,892.42
O12450,C0031,E104,2025-07-18,2025-07-20,Delivered,Credit Terms,11761.57
O12451,C0020,E102,2025-06-27,2025-06-28,Delivered,Bank Transfer,6286.94
O12452,C0106,E102,2024-04-28,2024-04-30,Delivered,UPI,131.67
O12453,C0052,E107,2024-06-08,2024-06-13,Cancelled,UPI,0.0
O12454,C0023,E102,2024-11-30,2024-12-01,Delivered,UPI,6028.97
O12455,C0035,E107,2024-07-10,2024-07-14,Delivered,Credit Terms,8078.75
O12456,C0132,E100,2024-10-28,2024-11-01,Delivered,Cash,328.11
O12457,C0067,E103,2025-10-10,2025-10-13,Delivered,UPI,1690.54
O12458,C0101,E109,2025-08-31,2025-09-04,Delivered,UPI,106.02
O12459,C0144,E104,2025-04-16,2025-04-20,Cancelled,UPI,0.0
O12460,C0088,E103,2025-09-21,2025-09-23,Delivered,Cash,2176.93
O12461,C0100,E108,2025-07-27,2025-08-01,Delivered,UPI,393.84
O12462,C0138,E101,2024-11-06,2024-11-08,Delivered,UPI,95.22
O12463,C0063,E107,2024-05-29,2024-06-02,Returned,Cash,89.9
O12464,C0008,E107,2025-01-12,2025-01-14,Delivered,Cheque,6664.1
O12465,C0083,E101,2025-06-20,2025-06-25,Delivered,Cash,958.97
O12466,C0119,E100,2024-11-11,2024-11-13,Delivered,UPI,1841.91
O12467,C0108,E107,2025-05-08,2025-05-10,Delivered,UPI,254.38
O12468,C0120,E100,2024-03-22,2024-03-25,Returned,UPI,51.84
O12469,C0033,E104,2025-06-27,2025-06-28,Delivered,Credit Terms,10358.06
O12470,C0003,E107,2025-08-21,2025-08-25,Delivered,Bank Transfer,7322.74
O12471,C0141,E104,2025-06-02,2025-06-04,Delivered,UPI,312.53
O12472,C0060,E104,2025-12-02,2025-12-03,Delivered,Cash,126.16
O12473,C0145,E101,2025-09-02,2025-09-06,Delivered,UPI,251.4
O12474,C0032,E108,2025-10-20,2025-10-25,Delivered,Bank Transfer,5181.26
O12475,C0004,E101,2025-11-09,2025-11-12,Delivered,Cash,2199.24
O12476,C0025,E101,2025-08-11,2025-08-16,Delivered,UPI,6491.54
O12477,C0104,E103,2025-05-13,2025-05-17,Returned,Cash,52.05
O12478,C0033,E103,2024-01-05,2024-01-07,Delivered,Bank Transfer,20876.47
O12479,C0039,E102,2024-12-01,2024-12-03,Delivered,UPI,10378.38
O12480,C0058,E101,2025-03-02,2025-03-05,Delivered,Cash,919.1
O12481,C0032,E103,2024-08-14,2024-08-15,Delivered,Bank Transfer,8180.42
O12482,C0132,E103,2024-08-26,2024-08-30,Returned,Cash,180.31
O12483,C0134,E101,2025-11-28,2025-12-01,Delivered,UPI,134.27
O12484,C0002,E109,2025-10-13,2025-10-15,Returned,UPI,6792.53
O12485,C0125,E104,2025-09-16,2025-09-18,Delivered,UPI,593.88
O12486,C0103,E108,2024-10-22,2024-10-27,Delivered,UPI,208.95
O12487,C0054,E105,2024-01-12,2024-01-17,Delivered,Cash,781.92
O12488,C0043,E101,2024-03-10,2024-03-12,Delivered,Cheque,4882.52
O12489,C0085,E107,2024-08-21,2024-08-23,Delivered,UPI,380.82
O12490,C0036,E103,2024-01-14,2024-01-18,Delivered,UPI,4575.79
O12491,C0105,E106,2024-01-15,2024-01-20,Delivered,Cash,582.48
O12492,C0143,E109,2025-10-29,2025-10-30,Delivered,Bank Transfer,55.71
O12493,C0102,E101,2025-06-02,2025-06-06,Delivered,Cash,538.99
O12494,C0020,E106,2024-08-18,2024-08-19,Delivered,Credit Terms,4653.15
O12495,C0027,E107,2024-04-17,2024-04-22,Delivered,Bank Transfer,5778.51
O12496,C0108,E102,2025-01-10,2025-01-11,Returned,Cash,737.37
O12497,C0136,E103,2024-01-05,2024-01-08,Delivered,UPI,626.86
O12498,C0030,E108,2025-11-13,2025-11-16,Returned,UPI,19857.41
O12499,C0060,E101,2024-10-28,2024-10-31,Delivered,Cash,471.77
O12500,C0050,E108,2024-10-20,2024-10-23,Cancelled,UPI,0.0
O12501,C0020,E100,2024-10-12,2024-10-15,Delivered,UPI,4791.96
O12502,C0124,E105,2024-02-29,2024-03-03,Returned,UPI,314.02
O12503,C0051,E106,2025-04-21,2025-04-26,Returned,UPI,97.02
O12504,C0145,E106,2025-06-18,2025-06-23,Delivered,Bank Transfer,149.98
O12505,C0085,E109,2025-05-14,2025-05-18,Cancelled,UPI,0.0
O12506,C0066,E105,2024-04-21,2024-04-24,Delivered,Bank Transfer,1081.43
O12507,C0062,E107,2025-03-09,2025-03-10,Delivered,UPI,595.98
O12508,C0147,E108,2025-02-28,2025-03-05,Delivered,Cash,590.76
O12509,C0034,E102,2025-09-27,2025-09-29,Delivered,Bank Transfer,5084.31
O12510,C0091,E109,2024-10-04,2024-10-09,Delivered,UPI,391.48
O12511,C0142,E102,2024-09-29,2024-09-30,Delivered,Cash,387.94
O12512,C0117,E104,2025-04-09,2025-04-13,Delivered,UPI,172.9
O12513,C0023,E103,2025-04-18,2025-04-21,Delivered,Credit Terms,29126.81
O12514,C0030,E103,2024-12-04,2024-12-09,Delivered,Credit Terms,2520.45
O12515,C0033,E104,2024-11-16,2024-11-21,Delivered,UPI,11842.47
O12516,C0016,E109,2024-12-25,2024-12-28,Delivered,Cash,10496.45
O12517,C0148,E109,2025-09-23,2025-09-28,Delivered,Cheque,565.6
O12518,C0128,E109,2024-11-28,2024-12-01,Returned,UPI,1000.59
O12519,C0005,E107,2025-11-14,2025-11-17,Delivered,UPI,13274.14
O12520,C0095,E100,2025-01-03,2025-01-04,Delivered,UPI,1905.36
O12521,C0039,E106,2025-11-20,2025-11-23,Delivered,Bank Transfer,6180.83
O12522,C0053,E109,2025-09-05,2025-09-09,Delivered,Cash,179.57
O12523,C0028,E108,2024-09-24,2024-09-25,Delivered,Credit Terms,9810.88
O12524,C0019,E107,2025-09-24,2025-09-27,Delivered,Credit Terms,3614.72
O12525,C0068,E100,2024-04-03,2024-04-08,Delivered,UPI,498.08
O12526,C0023,E106,2025-11-04,2025-11-05,Delivered,Bank Transfer,10630.84
O12527,C0022,E104,2025-04-17,2025-04-19,Delivered,Credit Terms,7358.46
O12528,C0058,E107,2024-02-16,2024-02-20,Delivered,UPI,618.06
O12529,C0108,E105,2025-04-24,2025-04-29,Delivered,Cash,615.01
O12530,C0035,E103,2025-12-08,2025-12-10,Delivered,Cheque,13810.67
O12531,C0013,E101,2024-03-01,2024-03-06,Delivered,Credit Terms,6857.57
O12532,C0137,E107,2025-02-16,2025-02-20,Cancelled,UPI,0.0
O12533,C0134,E109,2025-06-27,2025-06-28,Cancelled,UPI,0.0
O12534,C0058,E107,2025-08-19,2025-08-24,Delivered,UPI,69.3
O12535,C0028,E106,2024-10-27,2024-10-30,Delivered,Bank Transfer,4390.73
O12536,C0028,E102,2024-05-31,2024-06-04,Delivered,UPI,4603.43
O12537,C0096,E108,2024-02-06,2024-02-08,Delivered,UPI,135.33
O12538,C0054,E102,2025-03-09,2025-03-11,Delivered,UPI,1318.56
O12539,C0069,E108,2024-11-22,2024-11-27,Delivered,Cash,315.0
O12540,C0033,E101,2025-11-20,2025-11-25,Delivered,Bank Transfer,10261.31
O12541,C0070,E104,2024-02-22,2024-02-26,Delivered,Cash,252.7
O12542,C0105,E103,2025-05-20,2025-05-22,Delivered,UPI,472.25
O12543,C0006,E106,2024-01-22,2024-01-26,Delivered,Cheque,16737.01
O12544,C0065,E106,2024-05-11,2024-05-12,Delivered,UPI,632.76
O12545,C0096,E104,2024-11-23,2024-11-27,Returned,UPI,200.52
O12546,C0130,E103,2024-11-24,2024-11-26,Delivered,Bank Transfer,1274.39
O12547,C0119,E105,2025-05-20,2025-05-22,Cancelled,Cheque,0.0
O12548,C0121,E104,2025-10-25,2025-10-29,Delivered,Cash,463.12
O12549,C0096,E106,2025-04-21,2025-04-22,Delivered,UPI,47.87
O12550,C0047,E107,2025-11-23,2025-11-28,Delivered,UPI,612.12
O12551,C0074,E103,2025-10-06,2025-10-08,Delivered,UPI,276.69
O12552,C0020,E103,2025-03-13,2025-03-15,Delivered,Cheque,15162.83
O12553,C0141,E106,2025-09-06,2025-09-07,Delivered,UPI,523.07
O12554,C0126,E107,2025-04-23,2025-04-27,Delivered,Cash,974.96
O12555,C0021,E100,2024-03-08,2024-03-10,Delivered,Bank Transfer,11954.45
O12556,C0017,E101,2025-06-23,2025-06-27,Delivered,UPI,14949.7
O12557,C0044,E101,2024-03-22,2024-03-26,Delivered,Bank Transfer,3514.46
O12558,C0097,E103,2025-03-22,2025-03-24,Delivered,Cash,796.26
O12559,C0149,E108,2025-05-30,2025-05-31,Delivered,UPI,43.48
O12560,C0137,E105,2024-02-27,2024-03-01,Delivered,Cash,106.19
O12561,C0092,E108,2024-06-17,2024-06-19,Cancelled,UPI,0.0
O12562,C0051,E107,2025-10-29,2025-10-30,Delivered,UPI,227.55
O12563,C0004,E109,2025-04-07,2025-04-12,Delivered,Credit Terms,4425.6
O12564,C0143,E107,2024-06-26,2024-06-29,Delivered,Cash,592.9
O12565,C0087,E105,2025-05-23,2025-05-25,Delivered,Cash,189.84
O12566,C0129,E109,2025-03-24,2025-03-25,Delivered,Cash,268.16
O12567,C0119,E102,2025-01-01,2025-01-02,Delivered,Bank Transfer,352.43
O12568,C0141,E109,2025-12-10,2025-12-14,Delivered,Cheque,652.1
O12569,C0142,E108,2025-05-19,2025-05-22,Delivered,Cash,98.2
O12570,C0003,E100,2024-10-02,2024-10-03,Delivered,Bank Transfer,5481.3
O12571,C0030,E105,2025-08-10,2025-08-13,Cancelled,Credit Terms,0.0
O12572,C0046,E103,2025-10-08,2025-10-12,Delivered,Cash,641.35
O12573,C0053,E108,2024-04-13,2024-04-15,Delivered,UPI,262.93
O12574,C0041,E103,2024-05-29,2024-05-30,Cancelled,Credit Terms,0.0
O12575,C0011,E106,2024-06-08,2024-06-11,Delivered,Cheque,13502.46
O12576,C0142,E105,2025-05-23,2025-05-25,Delivered,UPI,486.72
O12577,C0064,E104,2025-03-29,2025-04-03,Delivered,UPI,935.1
O12578,C0143,E108,2025-04-09,2025-04-10,Returned,UPI,20.82
O12579,C0046,E100,2025-11-14,2025-11-16,Cancelled,UPI,0.0
O12580,C0124,E104,2025-07-20,2025-07-25,Delivered,UPI,538.84
O12581,C0044,E100,2024-04-14,2024-04-17,Delivered,UPI,7348.23
O12582,C0090,E100,2024-09-15,2024-09-16,Delivered,Cheque,336.25
O12583,C0022,E101,2024-11-11,2024-11-12,Delivered,Cheque,7272.34
O12584,C0028,E104,2024-10-15,2024-10-18,Delivered,Bank Transfer,4098.71
O12585,C0047,E102,2025-05-10,2025-05-14,Delivered,UPI,911.45
O12586,C0048,E101,2025-10-13,2025-10-16,Delivered,Cash,65.16
O12587,C0025,E108,2024-08-15,2024-08-16,Delivered,Cheque,4989.83
O12588,C0088,E106,2025-02-13,2025-02-14,Delivered,Cash,161.39
O12589,C0064,E100,2025-08-01,2025-08-02,Delivered,Cheque,1034.93
O12590,C0110,E102,2024-10-29,2024-11-03,Delivered,Cash,357.21
O12591,C0113,E107,2024-05-09,2024-05-13,Delivered,UPI,422.07
O12592,C0129,E103,2024-12-09,2024-12-11,Delivered,UPI,303.4
O12593,C0150,E107,2024-02-17,2024-02-21,Cancelled,Cash,0.0
O12594,C0098,E101,2025-11-15,2025-11-19,Delivered,Cash,445.98
O12595,C0093,E108,2024-03-05,2024-03-09,Delivered,UPI,94.83
O12596,C0010,E106,2024-11-13,2024-11-14,Delivered,Bank Transfer,16312.95
O12597,C0007,E107,2025-01-25,2025-01-27,Delivered,Bank Transfer,12194.45
O12598,C0143,E108,2025-12-18,2025-12-21,Delivered,UPI,445.76
O12599,C0150,E108,2024-05-08,2024-05-09,Delivered,Cash,251.74
O12600,C0010,E103,2024-04-06,2024-04-11,Delivered,Bank Transfer,15343.62
O12601,C0029,E109,2024-01-08,2024-01-13,Delivered,Bank Transfer,11196.69
O12602,C0123,E101,2024-05-01,2024-05-02,Cancelled,UPI,0.0
O12603,C0102,E108,2024-06-02,2024-06-07,Delivered,Cash,1561.2
O12604,C0121,E103,2025-04-16,2025-04-17,Returned,UPI,645.84
O12605,C0141,E101,2024-06-10,2024-06-15,Delivered,Bank Transfer,483.0
O12606,C0080,E101,2024-01-18,2024-01-19,Delivered,Cash,138.48
O12607,C0136,E108,2025-09-02,2025-09-03,Delivered,Cash,1116.46
O12608,C0137,E100,2024-09-26,2024-09-27,Delivered,UPI,519.3
O12609,C0123,E108,2024-09-18,2024-09-20,Delivered,UPI,164.72
O12610,C0070,E105,2024-08-12,2024-08-16,Delivered,Cash,197.21
O12611,C0016,E101,2025-12-09,2025-12-10,Delivered,Credit Terms,4601.0
O12612,C0128,E109,2024-05-10,2024-05-13,Delivered,UPI,200.61
O12613,C0101,E100,2025-10-17,2025-10-20,Delivered,Cheque,1125.34
O12614,C0051,E108,2025-07-21,2025-07-24,Delivered,UPI,830.64
O12615,C0074,E103,2024-03-07,2024-03-12,Delivered,UPI,282.32
O12616,C0032,E104,2025-12-19,2025-12-21,Delivered,Cheque,6527.54
O12617,C0099,E103,2024-07-16,2024-07-19,Delivered,UPI,847.08
O12618,C0130,E105,2024-03-26,2024-03-29,Delivered,UPI,29.95
O12619,C0011,E104,2025-09-03,2025-09-05,Delivered,Credit Terms,9802.32
O12620,C0117,E106,2025-06-02,2025-06-07,Returned,UPI,374.34
O12621,C0027,E108,2025-04-08,2025-04-12,Delivered,Credit Terms,15607.18
O12622,C0029,E101,2024-05-02,2024-05-06,Returned,Cheque,5644.98
O12623,C0095,E109,2024-12-12,2024-12-16,Delivered,Cash,345.09
O12624,C0133,E107,2025-07-24,2025-07-25,Delivered,Cheque,231.6
O12625,C0074,E107,2024-08-13,2024-08-15,Delivered,UPI,277.97
O12626,C0134,E107,2024-08-20,2024-08-21,Returned,Cash,1627.71
O12627,C0142,E105,2024-01-03,2024-01-05,Delivered,Cash,409.86
O12628,C0135,E108,2024-05-13,2024-05-15,Delivered,Cash,257.08
O12629,C0150,E100,2025-10-02,2025-10-04,Cancelled,UPI,0.0
O12630,C0076,E105,2024-11-15,2024-11-18,Delivered,UPI,149.7
O12631,C0034,E102,2025-12-17,2025-12-22,Cancelled,Cash,0.0
O12632,C0028,E107,2024-10-15,2024-10-19,Delivered,UPI,9141.81
O12633,C0056,E107,2025-06-07,2025-06-09,Delivered,Cash,380.25
O12634,C0037,E103,2024-07-26,2024-07-31,Delivered,UPI,10683.64
O12635,C0066,E107,2024-09-25,2024-09-29,Returned,Cash,123.31
O12636,C0038,E104,2024-05-23,2024-05-27,Delivered,Bank Transfer,10969.83
O12637,C0099,E104,2024-09-14,2024-09-16,Returned,Cash,686.97
O12638,C0115,,2025-02-09,2025-02-14,Delivered,Cash,212.22
O12639,C0032,E107,2025-12-23,2025-12-27,Delivered,Credit Terms,11261.29
O12640,C0130,E104,2025-05-07,2025-05-12,Delivered,Cash,287.63
O12641,C0083,E105,2024-05-28,2024-05-31,Delivered,UPI,571.84
O12642,C0111,E101,2024-02-08,2024-02-12,Delivered,UPI,77.85
O12643,C0132,E107,2024-04-13,2024-04-17,Delivered,UPI,1944.27
O12644,C0093,E108,2025-02-23,2025-02-28,Delivered,Cash,328.59
O12645,C0007,E106,2025-07-11,2025-07-16,Cancelled,Cash,0.0
O12646,C0127,E102,2025-11-14,2025-11-19,Delivered,Cash,2375.15
O12647,C0006,E104,2024-01-14,2024-01-16,Delivered,Bank Transfer,2363.86
O12648,C0119,E106,2025-01-19,2025-01-22,Delivered,Cash,952.3
O12649,C0027,E107,2024-12-05,2024-12-09,Delivered,Credit Terms,4409.16
O12650,C0105,E103,2025-05-02,2025-05-07,Delivered,UPI,404.56
O12651,C0090,E108,2025-02-20,2025-02-22,Delivered,UPI,513.95
O12652,C0042,E103,2025-05-21,2025-05-24,Delivered,Bank Transfer,5269.18
O12653,C0121,E102,2025-05-03,2025-05-04,Delivered,Cheque,3196.65
O12654,C0044,E108,2024-04-08,2024-04-09,Delivered,Cash,12330.88
O12655,C0137,E107,2025-08-10,2025-08-12,Returned,Cash,246.0
O12656,C0142,E109,2024-04-11,2024-04-14,Delivered,UPI,386.7
O12657,C0016,E105,2025-05-28,2025-06-02,Delivered,UPI,6125.13
O12658,C0081,E104,2024-10-29,2024-11-01,Delivered,UPI,109.76
O12659,C0062,E102,2025-01-11,2025-01-12,Delivered,UPI,724.09
O12660,C0053,E106,2025-10-20,2025-10-24,Cancelled,UPI,0.0
O12661,C0075,E105,2025-10-11,2025-10-16,Delivered,UPI,32.6
O12662,C0106,E104,2025-08-26,2025-08-30,Delivered,UPI,1394.75
O12663,C0146,E101,2025-01-08,2025-01-09,Delivered,UPI,233.06
O12664,C0082,E106,2025-06-20,2025-06-21,Cancelled,Cash,0.0
O12665,C0130,E104,2025-01-11,2025-01-14,Delivered,UPI,65.08
O12666,C0068,E106,2025-09-28,2025-10-01,Returned,UPI,1120.36
O12667,C0080,E105,2024-10-20,2024-10-24,Delivered,Cash,1259.01
O12668,C0058,E104,2025-12-05,2025-12-09,Delivered,Bank Transfer,159.6
O12669,C0081,E104,2025-11-09,2025-11-11,Delivered,Cash,705.78
O12670,C0145,E109,2025-06-23,2025-06-25,Delivered,UPI,874.15
O12671,C0055,E106,2024-07-23,2024-07-26,Delivered,UPI,314.08
O12672,C0102,E101,2024-04-17,2024-04-19,Delivered,Cash,1268.32
O12673,C0115,E102,2025-09-19,2025-09-20,Delivered,UPI,279.68
O12674,C0120,E100,2024-05-07,2024-05-08,Delivered,UPI,16.56
O12675,C0029,E101,2025-09-19,2025-09-23,Delivered,Bank Transfer,2361.34
O12676,C0058,E108,2024-12-23,2024-12-26,Delivered,UPI,618.78
O12677,C0068,E102,2024-10-23,2024-10-28,Delivered,UPI,2654.58
O12678,C0030,E100,2025-10-20,2025-10-22,Delivered,Bank Transfer,5405.77
O12679,C0006,E100,2025-03-30,2025-04-02,Delivered,Cash,2598.23
O12680,C0046,E109,2025-03-07,2025-03-11,Delivered,UPI,319.08
O12681,C0134,E101,2025-02-19,2025-02-21,Returned,UPI,1071.07
O12682,C0050,E104,2024-09-29,2024-10-01,Delivered,Cash,513.15
O12683,C0076,E100,2025-07-29,2025-08-02,Delivered,Cash,643.31
O12684,C0032,E107,2024-06-30,2024-07-02,Delivered,Credit Terms,14714.96
O12685,C0019,E103,2025-11-13,2025-11-15,Delivered,Cheque,11110.79
O12686,C0011,E103,2025-10-14,2025-10-17,Returned,Bank Transfer,19861.62
O12687,C0142,E102,2024-09-08,2024-09-10,Delivered,Cash,160.31
O12688,C0106,E103,2025-06-16,2025-06-17,Delivered,UPI,207.11
O12689,C0061,E100,2025-03-04,2025-03-08,Delivered,UPI,380.27
O12690,C0092,E109,2024-09-08,2024-09-12,Delivered,Bank Transfer,186.06
O12691,C0049,E108,2025-12-21,2025-12-24,Delivered,Cash,752.01
O12692,C0038,E108,2024-01-22,2024-01-27,Delivered,Bank Transfer,15615.0
O12693,C0134,E109,2024-06-30,2024-07-04,Cancelled,UPI,0.0
O12694,C0011,E106,2025-01-17,2025-01-21,Delivered,Bank Transfer,6416.64
O12695,C0125,E103,2025-01-18,2025-01-21,Returned,Cheque,839.31
O12696,C0059,E106,2025-03-17,2025-03-22,Delivered,UPI,360.84
O12697,C0121,E103,2025-06-30,2025-07-05,Delivered,Cash,284.76
O12698,C0077,E101,2025-04-12,2025-04-16,Delivered,Cash,199.64
O12699,C0079,E107,2025-03-27,2025-04-01,Delivered,UPI,179.84
O12700,C0115,E108,2024-02-16,2024-02-17,Delivered,Cash,1563.69
O12701,C0038,E105,2024-10-03,2024-10-04,Delivered,Cash,3565.86
O12702,C0084,E105,2024-06-18,2024-06-23,Delivered,Cash,499.08
O12703,C0088,E100,2024-07-11,2024-07-14,Delivered,UPI,802.95
O12704,C0106,E102,2025-02-15,2025-02-16,Delivered,UPI,553.4
O12705,C0071,E105,2024-05-29,2024-06-01,Delivered,Cash,125.86
O12706,C0113,E105,2024-08-05,2024-08-08,Delivered,UPI,739.93
O12707,C0066,E103,2024-06-21,2024-06-26,Delivered,UPI,306.77
O12708,C0055,E102,2025-11-19,2025-11-24,Delivered,UPI,161.28
O12709,C0077,E104,2025-11-17,2025-11-21,Delivered,UPI,274.49
O12710,C0140,E100,2025-04-03,2025-04-07,Delivered,UPI,2586.67
O12711,C0017,E109,2025-11-03,2025-11-08,Delivered,Bank Transfer,18165.62
O12712,C0057,E100,2025-07-29,2025-08-02,Delivered,Cash,616.35
O12713,C0074,E106,2025-03-18,2025-03-19,Delivered,Cash,346.34
O12714,C0072,E102,2024-01-06,2024-01-10,Delivered,UPI,370.83
O12715,C0104,E109,2025-07-17,2025-07-18,Delivered,Cash,1216.44
O12716,C0087,E106,2025-05-30,2025-06-04,Delivered,Cash,169.89
O12717,C0132,E107,2025-04-07,2025-04-09,Returned,Cash,64.79
O12718,C0047,E105,2025-07-07,2025-07-11,Delivered,UPI,241.85
O12719,C0092,E108,2025-01-11,2025-01-16,Delivered,Cash,212.64
O12720,C0039,E108,2025-05-31,2025-06-03,Delivered,Bank Transfer,1298.56
O12721,C0008,E104,2025-11-11,2025-11-13,Delivered,Bank Transfer,26095.23
O12722,C0012,E103,2024-10-02,2024-10-06,Delivered,Credit Terms,23903.95
O12723,C0004,E105,2025-06-03,2025-06-08,Delivered,Bank Transfer,6041.41
O12724,C0030,E105,2024-12-10,2024-12-15,Delivered,Credit Terms,20815.87
O12725,C0065,E106,2025-05-13,2025-05-17,Delivered,UPI,693.96
O12726,C0031,E107,2025-07-09,2025-07-10,Cancelled,Bank Transfer,0.0
O12727,C0079,E109,2024-02-09,2024-02-13,Delivered,Cash,1541.44
O12728,C0070,E101,2025-04-26,2025-04-28,Cancelled,Cash,0.0
O12729,C0150,E101,2024-06-14,2024-06-18,Delivered,UPI,117.8
O12730,C0087,E103,2025-05-10,2025-05-14,Delivered,UPI,151.24
O12731,C0019,E107,2024-12-03,2024-12-06,Delivered,Bank Transfer,3853.23
O12732,C0062,E102,2025-07-18,2025-07-20,Delivered,UPI,851.61
