order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total,customer_id,employee_id,order_date,ship_date,order_status,payment_method,order_total,processing_days,customer_name,customer_type,city,state,product_name,category,size,thickness,unit_cost,retail_price,wholesale_price,employee_name,region,profit,order_month
OI007933,O12601,P1002,72,3.79,0.0,272.88,C0029,E109,2024-01-08,2024-01-13,Delivered,Bank Transfer,11196.69,5,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,Glossy Lamination Pouch - A3,Pouch,A3,150 micron,2.54,4.14,3.79,Neha Gupta,Central,90.0,2024-01
OI007934,O12601,P1074,71,17.14,0.0,1216.94,C0029,E109,2024-01-08,2024-01-13,Delivered,Bank Transfer,11196.69,5,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Neha Gupta,Central,358.55,2024-01
OI007935,O12601,P1042,118,10.33,0.085,1115.33,C0029,E109,2024-01-08,2024-01-13,Delivered,Bank Transfer,11196.69,5,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,Self-Adhesive Laminate Sheet - A4,Sheet,A4,125 micron,8.14,15.17,10.33,Neha Gupta,Central,236.45,2024-01
OI007936,O12601,P1022,120,5.13,0.096,556.5,C0029,E109,2024-01-08,2024-01-13,Delivered,Bank Transfer,11196.69,5,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,Matte Lamination Pouch - Letter,Pouch,Letter,75 micron,3.6,6.86,5.13,Neha Gupta,Central,165.97,2024-01
OI007937,O12601,P1032,191,43.73,0.038,8035.04,C0029,E109,2024-01-08,2024-01-13,Delivered,Bank Transfer,11196.69,5,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,Thermal Lamination Roll - 36in,Roll,36in,250 micron,34.68,71.48,43.73,Neha Gupta,Central,1662.87,2024-01
OI007940,O12603,P1027,18,65.16,0.0,1172.88,C0102,E108,2024-06-02,2024-06-07,Delivered,Cash,1561.2,5,Easy ID Cards Pune,Retail,Pune,Maharashtra,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Rohit Joshi,West,481.68,2024-06
OI007941,O12603,P1077,16,24.27,0.0,388.32,C0102,E108,2024-06-02,2024-06-07,Delivered,Cash,1561.2,5,Easy ID Cards Pune,Retail,Pune,Maharashtra,UV Protective Lamination Film - Roll-25in,Film,Roll-25in,150 micron,12.35,24.27,17.4,Rohit Joshi,West,190.72,2024-06
OI007942,O12604,P1055,9,15.82,0.0,142.38,C0121,E103,2025-04-16,2025-04-17,Returned,UPI,645.84,1,City Photocopy Center Kolkata,Retail,Kolkata,West Bengal,Soft Touch Lamination Film - Roll-25in,Film,Roll-25in,150 micron,7.4,15.82,9.97,Sneha Kapoor,West,75.78,2025-04
OI007943,O12604,P1057,18,27.97,0.0,503.46,C0121,E103,2025-04-16,2025-04-17,Returned,UPI,645.84,1,City Photocopy Center Kolkata,Retail,Kolkata,West Bengal,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Sneha Kapoor,West,260.82,2025-04
OI007944,O12605,P1074,23,21.0,0.0,483.0,C0141,E101,2024-06-10,2024-06-15,Delivered,Bank Transfer,483.0,5,Print N Bind Hyderabad,Retail,Hyderabad,Telangana,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Priya Mehta,South,204.93,2024-06
OI007945,O12606,P1029,4,34.62,0.0,138.48,C0080,E101,2024-01-18,2024-01-19,Delivered,Cash,138.48,1,Smart Print Studio Coimbatore,Retail,Coimbatore,Tamil Nadu,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Priya Mehta,South,57.36,2024-01
OI007946,O12607,P1072,24,9.65,0.0,231.6,C0136,E108,2025-09-02,2025-09-03,Delivered,Cash,1116.46,1,School Supplies Shop Mumbai,Retail,Mumbai,Maharashtra,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Rohit Joshi,West,87.6,2025-09
OI007947,O12607,P1036,2,67.58,0.0,135.16,C0136,E108,2025-09-02,2025-09-03,Delivered,Cash,1116.46,1,School Supplies Shop Mumbai,Retail,Mumbai,Maharashtra,Cold Lamination Roll - 25in,Roll,25in,75 micron,37.22,67.58,49.26,Rohit Joshi,West,60.72,2025-09
OI007948,O12607,P1034,7,107.1,0.0,749.7,C0136,E108,2025-09-02,2025-09-03,Delivered,Cash,1116.46,1,School Supplies Shop Mumbai,Retail,Mumbai,Maharashtra,Cold Lamination Roll - 12in,Roll,12in,150 micron,50.74,107.1,67.45,Rohit Joshi,West,394.52,2025-09
OI007949,O12608,P1029,15,34.62,0.0,519.3,C0137,E100,2024-09-26,2024-09-27,Delivered,UPI,519.3,1,City Photocopy Center Delhi,Retail,Delhi,Delhi,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Rahul Sharma,North,215.1,2024-09
OI007950,O12609,P1011,13,12.76,0.007,164.72,C0123,E108,2024-09-18,2024-09-20,Delivered,UPI,164.72,2,FastCard Print Coimbatore,Retail,Coimbatore,Tamil Nadu,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Rohit Joshi,West,72.94,2024-09
OI007951,O12610,P1042,13,15.17,0.0,197.21,C0070,E105,2024-08-12,2024-08-16,Delivered,Cash,197.21,4,Neighborhood Printers Mumbai,Retail,Mumbai,Maharashtra,Self-Adhesive Laminate Sheet - A4,Sheet,A4,125 micron,8.14,15.17,10.33,Anita Desai,North,91.39,2024-08
OI007952,O12611,P1072,119,7.61,0.078,834.95,C0016,E101,2025-12-09,2025-12-10,Delivered,Credit Terms,4601.0,1,Card Solutions Jaipur,Wholesale,Jaipur,Rajasthan,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Priya Mehta,South,176.65,2025-12
OI007953,O12611,P1066,21,9.12,0.027,186.35,C0016,E101,2025-12-09,2025-12-10,Delivered,Credit Terms,4601.0,1,Card Solutions Jaipur,Wholesale,Jaipur,Rajasthan,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Priya Mehta,South,45.16,2025-12
OI007954,O12611,P1014,78,5.08,0.0,396.24,C0016,E101,2025-12-09,2025-12-10,Delivered,Credit Terms,4601.0,1,Card Solutions Jaipur,Wholesale,Jaipur,Rajasthan,Matte Lamination Pouch - A4,Pouch,A4,100 micron,3.53,6.52,5.08,Priya Mehta,South,120.9,2025-12
OI007955,O12611,P1077,93,17.4,0.0,1618.2,C0016,E101,2025-12-09,2025-12-10,Delivered,Credit Terms,4601.0,1,Card Solutions Jaipur,Wholesale,Jaipur,Rajasthan,UV Protective Lamination Film - Roll-25in,Film,Roll-25in,150 micron,12.35,24.27,17.4,Priya Mehta,South,469.65,2025-12
OI007956,O12611,P1020,183,4.79,0.097,791.54,C0016,E101,2025-12-09,2025-12-10,Delivered,Credit Terms,4601.0,1,Card Solutions Jaipur,Wholesale,Jaipur,Rajasthan,Matte Lamination Pouch - A5,Pouch,A5,250 micron,3.49,5.89,4.79,Priya Mehta,South,214.82,2025-12
OI007957,O12611,P1063,42,9.62,0.0,404.04,C0016,E101,2025-12-09,2025-12-10,Delivered,Credit Terms,4601.0,1,Card Solutions Jaipur,Wholesale,Jaipur,Rajasthan,PVC ID Card Laminate - Business Card,Pouch,Business Card,250 micron,7.28,13.29,9.62,Priya Mehta,South,98.28,2025-12
OI007958,O12611,P1002,103,3.79,0.053,369.68,C0016,E101,2025-12-09,2025-12-10,Delivered,Credit Terms,4601.0,1,Card Solutions Jaipur,Wholesale,Jaipur,Rajasthan,Glossy Lamination Pouch - A3,Pouch,A3,150 micron,2.54,4.14,3.79,Priya Mehta,South,121.93,2025-12
OI007959,O12612,P1042,12,15.17,0.0,182.04,C0128,E109,2024-05-10,2024-05-13,Delivered,UPI,200.61,3,Student Stationery Hyderabad,Retail,Hyderabad,Telangana,Self-Adhesive Laminate Sheet - A4,Sheet,A4,125 micron,8.14,15.17,10.33,Neha Gupta,Central,84.36,2024-05
OI007960,O12612,P1008,1,18.57,0.0,18.57,C0128,E109,2024-05-10,2024-05-13,Delivered,UPI,200.61,3,Student Stationery Hyderabad,Retail,Hyderabad,Telangana,Glossy Lamination Pouch - A5,Pouch,A5,250 micron,8.52,18.57,11.94,Neha Gupta,Central,10.05,2024-05
OI007961,O12613,P1008,22,18.57,0.0,408.54,C0101,E100,2025-10-17,2025-10-20,Delivered,Cheque,1125.34,3,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Glossy Lamination Pouch - A5,Pouch,A5,250 micron,8.52,18.57,11.94,Rahul Sharma,North,221.1,2025-10
OI007962,O12613,P1027,10,65.16,0.0,651.6,C0101,E100,2025-10-17,2025-10-20,Delivered,Cheque,1125.34,3,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Rahul Sharma,North,267.6,2025-10
OI007963,O12613,P1014,10,6.52,0.0,65.2,C0101,E100,2025-10-17,2025-10-20,Delivered,Cheque,1125.34,3,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Matte Lamination Pouch - A4,Pouch,A4,100 micron,3.53,6.52,5.08,Rahul Sharma,North,29.9,2025-10
OI007964,O12614,P1063,4,13.29,0.0,53.16,C0051,E108,2025-07-21,2025-07-24,Delivered,UPI,830.64,3,Print N Bind Kolkata,Retail,Kolkata,West Bengal,PVC ID Card Laminate - Business Card,Pouch,Business Card,250 micron,7.28,13.29,9.62,Rohit Joshi,West,24.04,2025-07
OI007965,O12614,P1034,6,107.1,0.0,642.6,C0051,E108,2025-07-21,2025-07-24,Delivered,UPI,830.64,3,Print N Bind Kolkata,Retail,Kolkata,West Bengal,Cold Lamination Roll - 12in,Roll,12in,150 micron,50.74,107.1,67.45,Rohit Joshi,West,338.16,2025-07
OI007966,O12614,P1066,12,11.24,0.0,134.88,C0051,E108,2025-07-21,2025-07-24,Delivered,UPI,830.64,3,Print N Bind Kolkata,Retail,Kolkata,West Bengal,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Rohit Joshi,West,51.96,2025-07
OI007967,O12615,P1072,20,9.65,0.0,193.0,C0074,E103,2024-03-07,2024-03-12,Delivered,UPI,282.32,5,Student Stationery Bengaluru,Retail,Bengaluru,Karnataka,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Sneha Kapoor,West,73.0,2024-03
OI007968,O12615,P1011,7,12.76,0.0,89.32,C0074,E103,2024-03-07,2024-03-12,Delivered,UPI,282.32,5,Student Stationery Bengaluru,Retail,Bengaluru,Karnataka,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Sneha Kapoor,West,39.55,2024-03
OI007969,O12616,P1055,43,9.97,0.0,428.71,C0032,E104,2025-12-19,2025-12-21,Delivered,Cheque,6527.54,2,Laminate Depot Ahmedabad,Wholesale,Ahmedabad,Gujarat,Soft Touch Lamination Film - Roll-25in,Film,Roll-25in,150 micron,7.4,15.82,9.97,Vikram Rao,Central,110.51,2025-12
OI007970,O12616,P1057,69,19.51,0.0,1346.19,C0032,E104,2025-12-19,2025-12-21,Delivered,Cheque,6527.54,2,Laminate Depot Ahmedabad,Wholesale,Ahmedabad,Gujarat,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Vikram Rao,Central,416.07,2025-12
OI007971,O12616,P1063,143,9.62,0.082,1262.86,C0032,E104,2025-12-19,2025-12-21,Delivered,Cheque,6527.54,2,Laminate Depot Ahmedabad,Wholesale,Ahmedabad,Gujarat,PVC ID Card Laminate - Business Card,Pouch,Business Card,250 micron,7.28,13.29,9.62,Vikram Rao,Central,307.18,2025-12
OI007972,O12616,P1066,73,9.12,0.0,665.76,C0032,E104,2025-12-19,2025-12-21,Delivered,Cheque,6527.54,2,Laminate Depot Ahmedabad,Wholesale,Ahmedabad,Gujarat,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Vikram Rao,Central,161.33,2025-12
OI007973,O12616,P1072,108,7.61,0.038,790.65,C0032,E104,2025-12-19,2025-12-21,Delivered,Cheque,6527.54,2,Laminate Depot Ahmedabad,Wholesale,Ahmedabad,Gujarat,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Vikram Rao,Central,167.27,2025-12
OI007974,O12616,P1018,74,5.96,0.004,439.28,C0032,E104,2025-12-19,2025-12-21,Delivered,Cheque,6527.54,2,Laminate Depot Ahmedabad,Wholesale,Ahmedabad,Gujarat,Matte Lamination Pouch - ID Card,Pouch,ID Card,250 micron,4.71,8.68,5.96,Vikram Rao,Central,92.13,2025-12
OI007975,O12616,P1061,186,9.47,0.095,1594.09,C0032,E104,2025-12-19,2025-12-21,Delivered,Cheque,6527.54,2,Laminate Depot Ahmedabad,Wholesale,Ahmedabad,Gujarat,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Vikram Rao,Central,409.04,2025-12
OI007976,O12617,P1027,13,65.16,0.0,847.08,C0099,E103,2024-07-16,2024-07-19,Delivered,UPI,847.08,3,Local Print Corner Surat,Retail,Surat,Gujarat,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Sneha Kapoor,West,347.88,2024-07
OI007977,O12618,P1042,2,15.17,0.013,29.95,C0130,E105,2024-03-26,2024-03-29,Delivered,UPI,29.95,3,School Supplies Shop Delhi,Retail,Delhi,Delhi,Self-Adhesive Laminate Sheet - A4,Sheet,A4,125 micron,8.14,15.17,10.33,Anita Desai,North,13.88,2024-03
OI007978,O12619,P1046,145,6.1,0.055,835.85,C0011,E104,2025-09-03,2025-09-05,Delivered,Credit Terms,9802.32,2,Stationery Junction Pune,Wholesale,Pune,Maharashtra,Self-Adhesive Laminate Sheet - A2,Sheet,A2,100 micron,4.2,8.64,6.1,Vikram Rao,Central,260.35,2025-09
OI007979,O12619,P1018,52,5.96,0.0,309.92,C0011,E104,2025-09-03,2025-09-05,Delivered,Credit Terms,9802.32,2,Stationery Junction Pune,Wholesale,Pune,Maharashtra,Matte Lamination Pouch - ID Card,Pouch,ID Card,250 micron,4.71,8.68,5.96,Vikram Rao,Central,65.0,2025-09
OI007980,O12619,P1066,176,9.12,0.054,1518.44,C0011,E104,2025-09-03,2025-09-05,Delivered,Credit Terms,9802.32,2,Stationery Junction Pune,Wholesale,Pune,Maharashtra,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Vikram Rao,Central,367.96,2025-09
OI007981,O12619,P1025,122,39.29,0.021,4692.72,C0011,E104,2025-09-03,2025-09-05,Delivered,Credit Terms,9802.32,2,Stationery Junction Pune,Wholesale,Pune,Maharashtra,Thermal Lamination Roll - 12in,Roll,12in,150 micron,28.42,54.94,39.29,Vikram Rao,Central,1298.29,2025-09
OI007982,O12619,P1042,166,10.33,0.035,1654.76,C0011,E104,2025-09-03,2025-09-05,Delivered,Credit Terms,9802.32,2,Stationery Junction Pune,Wholesale,Pune,Maharashtra,Self-Adhesive Laminate Sheet - A4,Sheet,A4,125 micron,8.14,15.17,10.33,Vikram Rao,Central,350.82,2025-09
OI007983,O12619,P1044,106,6.11,0.082,594.55,C0011,E104,2025-09-03,2025-09-05,Delivered,Credit Terms,9802.32,2,Stationery Junction Pune,Wholesale,Pune,Maharashtra,Self-Adhesive Laminate Sheet - A3,Sheet,A3,75 micron,4.4,8.99,6.11,Vikram Rao,Central,166.4,2025-09
OI007984,O12619,P1005,24,8.17,0.0,196.08,C0011,E104,2025-09-03,2025-09-05,Delivered,Credit Terms,9802.32,2,Stationery Junction Pune,Wholesale,Pune,Maharashtra,Glossy Lamination Pouch - ID Card,Pouch,ID Card,125 micron,5.53,8.96,8.17,Vikram Rao,Central,63.36,2025-09
OI007985,O12620,P1072,20,9.65,0.0,193.0,C0117,E106,2025-06-02,2025-06-07,Returned,UPI,374.34,5,Quick Print Shop Hyderabad,Retail,Hyderabad,Telangana,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Karan Malhotra,South,73.0,2025-06
OI007986,O12620,P1061,5,13.3,0.0,66.5,C0117,E106,2025-06-02,2025-06-07,Returned,UPI,374.34,5,Quick Print Shop Hyderabad,Retail,Hyderabad,Telangana,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Karan Malhotra,South,31.3,2025-06
OI007987,O12620,P1011,9,12.76,0.0,114.84,C0117,E106,2025-06-02,2025-06-07,Returned,UPI,374.34,5,Quick Print Shop Hyderabad,Retail,Hyderabad,Telangana,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Karan Malhotra,South,50.85,2025-06
OI007988,O12621,P1061,55,9.47,0.0,520.85,C0027,E108,2025-04-08,2025-04-12,Delivered,Credit Terms,15607.18,4,MegaPrint Traders Mumbai,Wholesale,Mumbai,Maharashtra,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Rohit Joshi,West,133.65,2025-04
OI007989,O12621,P1057,83,19.51,0.0,1619.33,C0027,E108,2025-04-08,2025-04-12,Delivered,Credit Terms,15607.18,4,MegaPrint Traders Mumbai,Wholesale,Mumbai,Maharashtra,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Rohit Joshi,West,500.49,2025-04
OI007990,O12621,P1046,197,6.1,0.086,1098.35,C0027,E108,2025-04-08,2025-04-12,Delivered,Credit Terms,15607.18,4,MegaPrint Traders Mumbai,Wholesale,Mumbai,Maharashtra,Self-Adhesive Laminate Sheet - A2,Sheet,A2,100 micron,4.2,8.64,6.1,Rohit Joshi,West,342.11,2025-04
OI007991,O12621,P1074,130,17.14,0.03,2161.35,C0027,E108,2025-04-08,2025-04-12,Delivered,Credit Terms,15607.18,4,MegaPrint Traders Mumbai,Wholesale,Mumbai,Maharashtra,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Rohit Joshi,West,636.81,2025-04
OI007992,O12621,P1063,184,9.62,0.053,1676.27,C0027,E108,2025-04-08,2025-04-12,Delivered,Credit Terms,15607.18,4,MegaPrint Traders Mumbai,Wholesale,Mumbai,Maharashtra,PVC ID Card Laminate - Business Card,Pouch,Business Card,250 micron,7.28,13.29,9.62,Rohit Joshi,West,407.74,2025-04
OI007993,O12621,P1027,165,56.63,0.087,8531.03,C0027,E108,2025-04-08,2025-04-12,Delivered,Credit Terms,15607.18,4,MegaPrint Traders Mumbai,Wholesale,Mumbai,Maharashtra,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Rohit Joshi,West,2746.26,2025-04
OI007994,O12622,P1002,182,3.79,0.068,642.87,C0029,E101,2024-05-02,2024-05-06,Returned,Cheque,5644.98,4,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,Glossy Lamination Pouch - A3,Pouch,A3,150 micron,2.54,4.14,3.79,Priya Mehta,South,212.03,2024-05
OI007995,O12622,P1072,32,7.61,0.0,243.52,C0029,E101,2024-05-02,2024-05-06,Returned,Cheque,5644.98,4,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Priya Mehta,South,51.52,2024-05
OI007996,O12622,P1063,191,9.62,0.088,1675.73,C0029,E101,2024-05-02,2024-05-06,Returned,Cheque,5644.98,4,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,PVC ID Card Laminate - Business Card,Pouch,Business Card,250 micron,7.28,13.29,9.62,Priya Mehta,South,407.61,2024-05
OI007997,O12622,P1052,125,21.28,0.021,2604.14,C0029,E101,2024-05-02,2024-05-06,Returned,Cheque,5644.98,4,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,Soft Touch Lamination Film - A3,Film,A3,250 micron,14.67,29.94,21.28,Priya Mehta,South,808.9,2024-05
OI007998,O12622,P1016,88,5.44,0.0,478.72,C0029,E101,2024-05-02,2024-05-06,Returned,Cheque,5644.98,4,Card Solutions Chandigarh,Wholesale,Chandigarh,Punjab,Matte Lamination Pouch - A3,Pouch,A3,75 micron,4.16,6.93,5.44,Priya Mehta,South,112.64,2024-05
OI007999,O12623,P1000,5,10.41,0.05,49.45,C0095,E109,2024-12-12,2024-12-16,Delivered,Cash,345.09,4,Cyber Cafe & Print Indore,Retail,Indore,Madhya Pradesh,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Neha Gupta,Central,23.08,2024-12
OI008000,O12623,P1011,19,12.76,0.0,242.44,C0095,E109,2024-12-12,2024-12-16,Delivered,Cash,345.09,4,Cyber Cafe & Print Indore,Retail,Indore,Madhya Pradesh,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Neha Gupta,Central,107.35,2024-12
OI008001,O12623,P1061,4,13.3,0.0,53.2,C0095,E109,2024-12-12,2024-12-16,Delivered,Cash,345.09,4,Cyber Cafe & Print Indore,Retail,Indore,Madhya Pradesh,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Neha Gupta,Central,25.04,2024-12
OI008002,O12624,P1072,24,9.65,0.0,231.6,C0133,E107,2025-07-24,2025-07-25,Delivered,Cheque,231.6,1,City Photocopy Center Hyderabad,Retail,Hyderabad,Telangana,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Divya Nair,East,87.6,2025-07
OI008003,O12625,P1061,22,13.3,0.05,277.97,C0074,E107,2024-08-13,2024-08-15,Delivered,UPI,277.97,2,Student Stationery Bengaluru,Retail,Bengaluru,Karnataka,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Divya Nair,East,130.83,2024-08
OI008004,O12626,P1039,23,70.77,0.0,1627.71,C0134,E107,2024-08-20,2024-08-21,Returned,Cash,1627.71,1,FastCard Print Lucknow,Retail,Lucknow,Uttar Pradesh,Cold Lamination Roll - 27in,Roll,27in,150 micron,36.21,70.77,45.54,Divya Nair,East,794.88,2024-08
OI008005,O12627,P1046,11,8.64,0.0,95.04,C0142,E105,2024-01-03,2024-01-05,Delivered,Cash,409.86,2,Easy ID Cards Hyderabad,Retail,Hyderabad,Telangana,Self-Adhesive Laminate Sheet - A2,Sheet,A2,100 micron,4.2,8.64,6.1,Anita Desai,North,48.84,2024-01
OI008006,O12627,P1074,7,21.0,0.0,147.0,C0142,E105,2024-01-03,2024-01-05,Delivered,Cash,409.86,2,Easy ID Cards Hyderabad,Retail,Hyderabad,Telangana,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Anita Desai,North,62.37,2024-01
OI008007,O12627,P1057,6,27.97,0.0,167.82,C0142,E105,2024-01-03,2024-01-05,Delivered,Cash,409.86,2,Easy ID Cards Hyderabad,Retail,Hyderabad,Telangana,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Anita Desai,North,86.94,2024-01
OI008008,O12628,P1039,1,70.77,0.042,67.8,C0135,E108,2024-05-13,2024-05-15,Delivered,Cash,257.08,2,Easy ID Cards Chandigarh,Retail,Chandigarh,Punjab,Cold Lamination Roll - 27in,Roll,27in,150 micron,36.21,70.77,45.54,Rohit Joshi,West,33.11,2024-05
OI008009,O12628,P1044,22,8.99,0.043,189.28,C0135,E108,2024-05-13,2024-05-15,Delivered,Cash,257.08,2,Easy ID Cards Chandigarh,Retail,Chandigarh,Punjab,Self-Adhesive Laminate Sheet - A3,Sheet,A3,75 micron,4.4,8.99,6.11,Rohit Joshi,West,96.64,2024-05
OI008013,O12630,P1052,5,29.94,0.0,149.7,C0076,E105,2024-11-15,2024-11-18,Delivered,UPI,149.7,3,Quick Print Shop Nagpur,Retail,Nagpur,Maharashtra,Soft Touch Lamination Film - A3,Film,A3,250 micron,14.67,29.94,21.28,Anita Desai,North,76.35,2024-11
OI008019,O12632,P1072,59,7.61,0.037,432.38,C0028,E107,2024-10-15,2024-10-19,Delivered,UPI,9141.81,4,Office Mart Jaipur,Wholesale,Jaipur,Rajasthan,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Divya Nair,East,91.48,2024-10
OI008020,O12632,P1008,63,11.94,0.027,731.91,C0028,E107,2024-10-15,2024-10-19,Delivered,UPI,9141.81,4,Office Mart Jaipur,Wholesale,Jaipur,Rajasthan,Glossy Lamination Pouch - A5,Pouch,A5,250 micron,8.52,18.57,11.94,Divya Nair,East,209.64,2024-10
OI008021,O12632,P1000,33,7.4,0.0,244.2,C0028,E107,2024-10-15,2024-10-19,Delivered,UPI,9141.81,4,Office Mart Jaipur,Wholesale,Jaipur,Rajasthan,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Divya Nair,East,61.05,2024-10
OI008022,O12632,P1061,47,9.47,0.025,433.96,C0028,E107,2024-10-15,2024-10-19,Delivered,UPI,9141.81,4,Office Mart Jaipur,Wholesale,Jaipur,Rajasthan,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Divya Nair,East,111.35,2024-10
OI008023,O12632,P1055,144,9.97,0.004,1429.94,C0028,E107,2024-10-15,2024-10-19,Delivered,UPI,9141.81,4,Office Mart Jaipur,Wholesale,Jaipur,Rajasthan,Soft Touch Lamination Film - Roll-25in,Film,Roll-25in,150 micron,7.4,15.82,9.97,Divya Nair,East,368.6,2024-10
OI008024,O12632,P1032,88,43.73,0.0,3848.24,C0028,E107,2024-10-15,2024-10-19,Delivered,UPI,9141.81,4,Office Mart Jaipur,Wholesale,Jaipur,Rajasthan,Thermal Lamination Roll - 36in,Roll,36in,250 micron,34.68,71.48,43.73,Divya Nair,East,796.4,2024-10
OI008025,O12632,P1059,143,11.79,0.002,1682.6,C0028,E107,2024-10-15,2024-10-19,Delivered,UPI,9141.81,4,Office Mart Jaipur,Wholesale,Jaipur,Rajasthan,Holographic Lamination Film - Roll-25in,Film,Roll-25in,75 micron,9.03,16.76,11.79,Divya Nair,East,393.89,2024-10
OI008026,O12632,P1049,27,12.54,0.0,338.58,C0028,E107,2024-10-15,2024-10-19,Delivered,UPI,9141.81,4,Office Mart Jaipur,Wholesale,Jaipur,Rajasthan,Soft Touch Lamination Film - A4,Film,A4,150 micron,8.44,16.27,12.54,Divya Nair,East,110.7,2024-10
OI008027,O12633,P1074,19,21.0,0.047,380.25,C0056,E107,2025-06-07,2025-06-09,Delivered,Cash,380.25,2,Student Stationery Chennai,Retail,Chennai,Tamil Nadu,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Divya Nair,East,161.33,2025-06
OI008028,O12634,P1034,111,67.45,0.029,7269.83,C0037,E103,2024-07-26,2024-07-31,Delivered,UPI,10683.64,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Cold Lamination Roll - 12in,Roll,12in,150 micron,50.74,107.1,67.45,Sneha Kapoor,West,1801.02,2024-07
OI008029,O12634,P1044,87,6.11,0.0,531.57,C0037,E103,2024-07-26,2024-07-31,Delivered,UPI,10683.64,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Self-Adhesive Laminate Sheet - A3,Sheet,A3,75 micron,4.4,8.99,6.11,Sneha Kapoor,West,148.77,2024-07
OI008030,O12634,P1061,87,9.47,0.0,823.89,C0037,E103,2024-07-26,2024-07-31,Delivered,UPI,10683.64,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Sneha Kapoor,West,211.41,2024-07
