order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI007800,O12556,P1034,99,67.45,0.045,6377.06
OI007801,O12556,P1061,115,9.47,0.049,1035.69
OI007802,O12556,P1039,76,45.54,0.0,3461.04
OI007803,O12557,P1072,126,7.61,0.01,949.27
OI007804,O12557,P1014,28,5.08,0.0,142.24
OI007805,O12557,P1049,28,12.54,0.002,350.42
OI007806,O12557,P1008,181,11.94,0.041,2072.53
OI007807,O12558,P1029,23,34.62,0.0,796.26
OI007808,O12559,P1066,2,11.24,0.0,22.48
OI007809,O12559,P1074,1,21.0,0.0,21.0
OI007810,O12560,P1042,7,15.17,0.0,106.19
OI007811,O12561,P1032,3,71.48,0.0,214.44
OI007812,O12562,P1042,15,15.17,0.0,227.55
OI007813,O12563,P1020,101,4.79,0.099,435.89
OI007814,O12563,P1072,28,7.61,0.018,209.24
OI007815,O12563,P1002,145,3.79,0.045,524.82
OI007816,O12563,P1005,33,8.17,0.0,269.61
OI007817,O12563,P1025,76,39.29,0.0,2986.04
OI007818,O12564,P1059,11,16.76,0.0,184.36
OI007819,O12564,P1008,22,18.57,0.0,408.54
OI007820,O12565,P1055,12,15.82,0.0,189.84
OI007821,O12566,P1059,16,16.76,0.0,268.16
OI007822,O12567,P1061,8,13.3,0.02,104.27
OI007823,O12567,P1074,7,21.0,0.0,147.0
OI007824,O12567,P1066,9,11.24,0.0,101.16
OI007825,O12568,P1027,7,65.16,0.0,456.12
OI007826,O12568,P1016,6,6.93,0.0,41.58
OI007827,O12568,P1072,16,9.65,0.0,154.4
OI007828,O12569,P1074,2,21.0,0.0,42.0
OI007829,O12569,P1066,5,11.24,0.0,56.2
OI007830,O12570,P1011,154,10.18,0.006,1558.31
OI007831,O12570,P1014,174,5.08,0.055,835.3
OI007832,O12570,P1057,95,19.51,0.0,1853.45
OI007833,O12570,P1052,58,21.28,0.0,1234.24
OI007834,O12571,P1052,45,21.28,0.0,957.6
OI007835,O12571,P1063,183,9.62,0.003,1755.18
OI007836,O12571,P1027,25,56.63,0.0,1415.75
OI007837,O12571,P1049,114,12.54,0.065,1336.64
OI007838,O12571,P1059,158,11.79,0.041,1786.44
OI007839,O12571,P1039,59,45.54,0.0,2686.86
OI007840,O12571,P1074,129,17.14,0.076,2043.02
OI007841,O12571,P1011,119,10.18,0.054,1146.0
OI007842,O12572,P1020,15,5.89,0.0,88.35
OI007843,O12572,P1072,14,9.65,0.0,135.1
OI007844,O12572,P1074,20,21.0,0.005,417.9
OI007845,O12573,P1044,18,8.99,0.0,161.82
OI007846,O12573,P1020,16,5.89,0.015,92.83
OI007847,O12573,P1002,2,4.14,0.0,8.28
OI007848,O12574,P1002,44,3.79,0.0,166.76
OI007849,O12574,P1020,93,4.79,0.0,445.47
OI007850,O12574,P1005,35,8.17,0.003,285.09
OI007851,O12575,P1055,72,9.97,0.0,717.84
OI007852,O12575,P1074,197,17.14,0.08,3106.45
OI007853,O12575,P1042,156,10.33,0.035,1555.08
OI007854,O12575,P1025,84,39.29,0.0,3300.36
OI007855,O12575,P1032,103,43.73,0.062,4224.93
OI007856,O12575,P1046,98,6.1,0.0,597.8
OI007857,O12576,P1039,6,70.77,0.0,424.62
OI007858,O12576,P1002,15,4.14,0.0,62.1
OI007859,O12577,P1018,23,8.68,0.0,199.64
OI007860,O12577,P1034,7,107.1,0.019,735.46
OI007861,O12578,P1000,2,10.41,0.0,20.82
OI007862,O12579,P1044,8,8.99,0.0,71.92
OI007863,O12580,P1032,5,71.48,0.0,357.4
OI007864,O12580,P1046,21,8.64,0.0,181.44
OI007865,O12581,P1036,61,49.26,0.033,2905.7
OI007866,O12581,P1008,49,11.94,0.0,585.06
OI007867,O12581,P1002,180,3.79,0.045,651.5
OI007868,O12581,P1049,67,12.54,0.0,840.18
OI007869,O12581,P1077,111,17.4,0.02,1892.77
OI007870,O12581,P1022,62,5.13,0.0,318.06
OI007871,O12581,P1018,26,5.96,0.0,154.96
OI007872,O12582,P1077,2,24.27,0.0,48.54
OI007873,O12582,P1066,8,11.24,0.0,89.92
OI007874,O12582,P1000,19,10.41,0.0,197.79
OI007875,O12583,P1002,147,3.79,0.083,510.89
OI007876,O12583,P1029,30,27.21,0.0,816.3
OI007877,O12583,P1072,37,7.61,0.0,281.57
OI007878,O12583,P1061,175,9.47,0.009,1642.33
OI007879,O12583,P1018,46,5.96,0.0,274.16
OI007880,O12583,P1057,198,19.51,0.03,3747.09
OI007881,O12584,P1014,101,5.08,0.058,483.32
OI007882,O12584,P1029,92,27.21,0.0,2503.32
OI007883,O12584,P1057,57,19.51,0.0,1112.07
OI007884,O12585,P1011,7,12.76,0.0,89.32
OI007885,O12585,P1029,16,34.62,0.0,553.92
OI007886,O12585,P1063,21,13.29,0.039,268.21
OI007887,O12586,P1027,1,65.16,0.0,65.16
OI007888,O12587,P1069,158,6.14,0.05,921.61
OI007889,O12587,P1039,47,45.54,0.0,2140.38
OI007890,O12587,P1063,98,9.62,0.0,942.76
OI007891,O12587,P1018,169,5.96,0.022,985.08
OI007892,O12588,P1016,16,6.93,0.005,110.33
OI007893,O12588,P1046,6,8.64,0.015,51.06
OI007894,O12589,P1025,13,54.94,0.0,714.22
OI007895,O12589,P1069,15,8.65,0.0,129.75
OI007896,O12589,P1018,22,8.68,0.0,190.96
OI007897,O12590,P1002,14,4.14,0.025,56.51
OI007898,O12590,P1034,2,107.1,0.0,214.2
OI007899,O12590,P1069,10,8.65,0.0,86.5
OI007900,O12591,P1039,6,70.77,0.006,422.07
OI007901,O12592,P1042,20,15.17,0.0,303.4
OI007902,O12593,P1042,8,15.17,0.0,121.36
OI007903,O12593,P1055,14,15.82,0.009,219.49
OI007904,O12593,P1072,15,9.65,0.0,144.75
OI007905,O12594,P1074,15,21.0,0.0,315.0
OI007906,O12594,P1055,2,15.82,0.0,31.64
OI007907,O12594,P1066,9,11.24,0.018,99.34
OI007908,O12595,P1014,6,6.52,0.0,39.12
OI007909,O12595,P1008,3,18.57,0.0,55.71
OI007910,O12596,P1027,30,56.63,0.0,1698.9
OI007911,O12596,P1008,112,11.94,0.038,1286.46
OI007912,O12596,P1072,179,7.61,0.055,1287.27
OI007913,O12596,P1052,199,21.28,0.055,4001.81
OI007914,O12596,P1034,109,67.45,0.01,7278.53
OI007915,O12596,P1063,79,9.62,0.0,759.98
OI007916,O12597,P1066,179,9.12,0.032,1580.24
OI007917,O12597,P1022,56,5.13,0.0,287.28
OI007918,O12597,P1049,166,12.54,0.058,1960.9
OI007919,O12597,P1057,83,19.51,0.0,1619.33
OI007920,O12597,P1069,56,6.14,0.0,343.84
OI007921,O12597,P1011,150,10.18,0.026,1487.3
OI007922,O12597,P1036,101,49.26,0.012,4915.56
OI007923,O12598,P1014,24,6.52,0.0,156.48
OI007924,O12598,P1074,2,21.0,0.0,42.0
OI007925,O12598,P1066,22,11.24,0.0,247.28
OI007926,O12599,P1069,18,8.65,0.0,155.7
OI007927,O12599,P1022,14,6.86,0.0,96.04
OI007928,O12600,P1059,158,11.79,0.036,1795.76
OI007929,O12600,P1027,188,56.63,0.024,10390.93
OI007930,O12600,P1044,138,6.11,0.092,765.61
OI007931,O12600,P1005,184,8.17,0.009,1489.75
OI007932,O12600,P1046,153,6.1,0.034,901.57
OI007933,O12601,P1002,72,3.79,0.0,272.88
OI007934,O12601,P1074,71,17.14,0.0,1216.94
OI007935,O12601,P1042,118,10.33,0.085,1115.33
OI007936,O12601,P1022,120,5.13,0.096,556.5
OI007937,O12601,P1032,191,43.73,0.038,8035.04
OI007938,O12602,P1000,2,10.41,0.0,20.82
OI007939,O12602,P1016,8,6.93,0.0,55.44
OI007940,O12603,P1027,18,65.16,0.0,1172.88
OI007941,O12603,P1077,16,24.27,0.0,388.32
OI007942,O12604,P1055,9,15.82,0.0,142.38
OI007943,O12604,P1057,18,27.97,0.0,503.46
OI007944,O12605,P1074,23,21.0,0.0,483.0
OI007945,O12606,P1029,4,34.62,0.0,138.48
OI007946,O12607,P1072,24,9.65,0.0,231.6
OI007947,O12607,P1036,2,67.58,0.0,135.16
OI007948,O12607,P1034,7,107.1,0.0,749.7
OI007949,O12608,P1029,15,34.62,0.0,519.3
OI007950,O12609,P1011,13,12.76,0.007,164.72
OI007951,O12610,P1042,13,15.17,0.0,197.21
OI007952,O12611,P1072,119,7.61,0.078,834.95
OI007953,O12611,P1066,21,9.12,0.027,186.35
OI007954,O12611,P1014,78,5.08,0.0,396.24
OI007955,O12611,P1077,93,17.4,0.0,1618.2
OI007956,O12611,P1020,183,4.79,0.097,791.54
OI007957,O12611,P1063,42,9.62,0.0,404.04
OI007958,O12611,P1002,103,3.79,0.053,369.68
OI007959,O12612,P1042,12,15.17,0.0,182.04
OI007960,O12612,P1008,1,18.57,0.0,18.57
OI007961,O12613,P1008,22,18.57,0.0,408.54
OI007962,O12613,P1027,10,65.16,0.0,651.6
OI007963,O12613,P1014,10,6.52,0.0,65.2
OI007964,O12614,P1063,4,13.29,0.0,53.16
OI007965,O12614,P1034,6,107.1,0.0,642.6
OI007966,O12614,P1066,12,11.24,0.0,134.88
OI007967,O12615,P1072,20,9.65,0.0,193.0
OI007968,O12615,P1011,7,12.76,0.0,89.32
OI007969,O12616,P1055,43,9.97,0.0,428.71
OI007970,O12616,P1057,69,19.51,0.0,1346.19
OI007971,O12616,P1063,143,9.62,0.082,1262.86
OI007972,O12616,P1066,73,9.12,0.0,665.76
OI007973,O12616,P1072,108,7.61,0.038,790.65
OI007974,O12616,P1018,74,5.96,0.004,439.28
OI007975,O12616,P1061,186,9.47,0.095,1594.09
OI007976,O12617,P1027,13,65.16,0.0,847.08
OI007977,O12618,P1042,2,15.17,0.013,29.95
OI007978,O12619,P1046,145,6.1,0.055,835.85
OI007979,O12619,P1018,52,5.96,0.0,309.92
OI007980,O12619,P1066,176,9.12,0.054,1518.44
OI007981,O12619,P1025,122,39.29,0.021,4692.72
OI007982,O12619,P1042,166,10.33,0.035,1654.76
OI007983,O12619,P1044,106,6.11,0.082,594.55
OI007984,O12619,P1005,24,8.17,0.0,196.08
OI007985,O12620,P1072,20,9.65,0.0,193.0
OI007986,O12620,P1061,5,13.3,0.0,66.5
OI007987,O12620,P1011,9,12.76,0.0,114.84
OI007988,O12621,P1061,55,9.47,0.0,520.85
OI007989,O12621,P1057,83,19.51,0.0,1619.33
OI007990,O12621,P1046,197,6.1,0.086,1098.35
OI007991,O12621,P1074,130,17.14,0.03,2161.35
OI007992,O12621,P1063,184,9.62,0.053,1676.27
OI007993,O12621,P1027,165,56.63,0.087,8531.03
OI007994,O12622,P1002,182,3.79,0.068,642.87
OI007995,O12622,P1072,32,7.61,0.0,243.52
OI007996,O12622,P1063,191,9.62,0.088,1675.73
OI007997,O12622,P1052,125,21.28,0.021,2604.14
OI007998,O12622,P1016,88,5.44,0.0,478.72
OI007999,O12623,P1000,5,10.41,0.05,49.45
OI008000,O12623,P1011,19,12.76,0.0,242.44
OI008001,O12623,P1061,4,13.3,0.0,53.2
OI008002,O12624,P1072,24,9.65,0.0,231.6
OI008003,O12625,P1061,22,13.3,0.05,277.97
OI008004,O12626,P1039,23,70.77,0.0,1627.71
OI008005,O12627,P1046,11,8.64,0.0,95.04
OI008006,O12627,P1074,7,21.0,0.0,147.0
OI008007,O12627,P1057,6,27.97,0.0,167.82
OI008008,O12628,P1039,1,70.77,0.042,67.8
OI008009,O12628,P1044,22,8.99,0.043,189.28
OI008010,O12629,P1057,24,27.97,0.0,671.28
OI008011,O12629,P1029,6,34.62,0.0,207.72
OI008012,O12629,P1066,14,11.24,0.0,157.36
OI008013,O12630,P1052,5,29.94,0.0,149.7
OI008014,O12631,P1008,137,11.94,0.052,1550.72
OI008015,O12631,P1057,148,19.51,0.071,2682.47
OI008016,O12631,P1005,168,8.17,0.005,1365.7
OI008017,O12631,P1016,71,5.44,0.0,386.24
OI008018,O12631,P1011,86,10.18,0.033,846.59
OI008019,O12632,P1072,59,7.61,0.037,432.38
OI008020,O12632,P1008,63,11.94,0.027,731.91
OI008021,O12632,P1000,33,7.4,0.0,244.2
OI008022,O12632,P1061,47,9.47,0.025,433.96
OI008023,O12632,P1055,144,9.97,0.004,1429.94
OI008024,O12632,P1032,88,43.73,0.0,3848.24
OI008025,O12632,P1059,143,11.79,0.002,1682.6
OI008026,O12632,P1049,27,12.54,0.0,338.58
OI008027,O12633,P1074,19,21.0,0.047,380.25
OI008028,O12634,P1034,111,67.45,0.029,7269.83
OI008029,O12634,P1044,87,6.11,0.0,531.57
OI008030,O12634,P1061,87,9.47,0.0,823.89
OI008031,O12634,P1063,88,9.62,0.0,846.56
OI008032,O12634,P1008,102,11.94,0.005,1211.79
OI008033,O12635,P1014,19,6.52,0.038,119.17
OI008034,O12635,P1002,1,4.14,0.0,4.14
OI008035,O12636,P1008,122,11.94,0.072,1351.8
OI008036,O12636,P1029,55,27.21,0.0,1496.55
OI008037,O12636,P1066,126,9.12,0.062,1077.87
OI008038,O12636,P1036,61,49.26,0.0,3004.86
OI008039,O12636,P1042,101,10.33,0.06,980.73
OI008040,O12636,P1027,54,56.63,0.0,3058.02
OI008041,O12637,P1044,5,8.99,0.0,44.95
OI008042,O12637,P1027,8,65.16,0.0,521.28
OI008043,O12637,P1055,8,15.82,0.046,120.74
OI008044,O12638,P1002,6,4.14,0.0,24.84
OI008045,O12638,P1000,18,10.41,0.0,187.38
OI008046,O12639,P1022,61,5.13,0.008,310.43
OI008047,O12639,P1077,55,17.4,0.0,957.0
OI008048,O12639,P1034,163,67.45,0.091,9993.86
OI008049,O12640,P1020,11,5.89,0.0,64.79
OI008050,O12640,P1008,12,18.57,0.0,222.84
OI008051,O12641,P1032,8,71.48,0.0,571.84
OI008052,O12642,P1069,9,8.65,0.0,77.85
OI008053,O12643,P1039,22,70.77,0.0,1556.94
OI008054,O12643,P1059,18,16.76,0.018,296.25
OI008055,O12643,P1002,22,4.14,0.0,91.08
OI008056,O12644,P1039,4,70.77,0.0,283.08
OI008057,O12644,P1042,3,15.17,0.0,45.51
OI008058,O12645,P1011,82,10.18,0.0,834.76
OI008059,O12645,P1057,84,19.51,0.032,1586.4
OI008060,O12645,P1005,62,8.17,0.033,489.82
OI008061,O12645,P1032,55,43.73,0.026,2342.62
OI008062,O12645,P1016,196,5.44,0.06,1002.27
OI008063,O12646,P1027,20,65.16,0.0,1303.2
OI008064,O12646,P1039,11,70.77,0.0,778.47
OI008065,O12646,P1011,23,12.76,0.0,293.48
OI008066,O12647,P1018,62,5.96,0.0,369.52
OI008067,O12647,P1027,28,56.63,0.0,1585.64
OI008068,O12647,P1046,67,6.1,0.0,408.7
OI008069,O12648,P1016,18,6.93,0.0,124.74
OI008070,O12648,P1059,16,16.76,0.0,268.16
OI008071,O12648,P1057,20,27.97,0.0,559.4
OI008072,O12649,P1042,28,10.33,0.0,289.24
OI008073,O12649,P1077,135,17.4,0.04,2255.04
OI008074,O12649,P1000,88,7.4,0.0,651.2
OI008075,O12649,P1005,40,8.17,0.024,318.96
OI008076,O12649,P1072,102,7.61,0.098,700.15
OI008077,O12649,P1044,33,6.11,0.035,194.57
OI008078,O12650,P1052,9,29.94,0.0,269.46
OI008079,O12650,P1072,14,9.65,0.0,135.1
OI008080,O12651,P1072,6,9.65,0.0,57.9
OI008081,O12651,P1011,11,12.76,0.0,140.36
OI008082,O12651,P1008,17,18.57,0.0,315.69
OI008083,O12652,P1077,50,17.4,0.0,870.0
OI008084,O12652,P1014,47,5.08,0.0,238.76
OI008085,O12652,P1057,43,19.51,0.0,838.93
OI008086,O12652,P1018,168,5.96,0.005,996.27
OI008087,O12652,P1022,131,5.13,0.006,668.0
OI008088,O12652,P1011,171,10.18,0.048,1657.22
OI008089,O12653,P1036,13,67.58,0.0,878.54
OI008090,O12653,P1011,23,12.76,0.035,283.21
OI008091,O12653,P1034,19,107.1,0.0,2034.9
OI008092,O12654,P1061,188,9.47,0.019,1746.53
OI008093,O12654,P1052,54,21.28,0.0,1149.12
OI008094,O12654,P1025,25,39.29,0.0,982.25
OI008095,O12654,P1039,151,45.54,0.067,6415.81
OI008096,O12654,P1059,123,11.79,0.086,1325.46
OI008097,O12654,P1022,142,5.13,0.023,711.71
OI008098,O12655,P1036,2,67.58,0.0,135.16
OI008099,O12655,P1014,17,6.52,0.0,110.84
OI008100,O12656,P1018,15,8.68,0.0,130.2
OI008101,O12656,P1072,18,9.65,0.0,173.7
OI008102,O12656,P1002,20,4.14,0.0,82.8
OI008103,O12657,P1020,137,4.79,0.012,648.36
OI008104,O12657,P1042,20,10.33,0.0,206.6
OI008105,O12657,P1008,134,11.94,0.041,1534.36
OI008106,O12657,P1069,136,6.14,0.088,761.56
OI008107,O12657,P1014,41,5.08,0.0,208.28
OI008108,O12657,P1029,98,27.21,0.021,2610.58
OI008109,O12657,P1002,41,3.79,0.0,155.39
OI008110,O12658,P1022,16,6.86,0.0,109.76
OI008111,O12659,P1057,19,27.97,0.0,531.43
OI008112,O12659,P1014,3,6.52,0.0,19.56
OI008113,O12659,P1029,5,34.62,0.0,173.1
OI008114,O12660,P1034,7,107.1,0.0,749.7
OI008115,O12660,P1000,11,10.41,0.0,114.51
OI008116,O12661,P1014,5,6.52,0.0,32.6
OI008117,O12662,P1020,14,5.89,0.016,81.14
OI008118,O12662,P1027,20,65.16,0.0,1303.2
OI008119,O12662,P1000,1,10.41,0.0,10.41
OI008120,O12663,P1002,19,4.14,0.0,78.66
OI008121,O12663,P1072,16,9.65,0.0,154.4
OI008122,O12664,P1036,24,67.58,0.0,1621.92
OI008123,O12664,P1055,23,15.82,0.0,363.86
OI008124,O12664,P1049,20,16.27,0.014,320.84
OI008125,O12665,P1049,4,16.27,0.0,65.08
OI008126,O12666,P1032,2,71.48,0.0,142.96
OI008127,O12666,P1027,15,65.16,0.0,977.4
OI008128,O12667,P1061,16,13.3,0.0,212.8
OI008129,O12667,P1077,1,24.27,0.0,24.27
OI008130,O12667,P1025,19,54.94,0.021,1021.94
OI008131,O12668,P1061,12,13.3,0.0,159.6
OI008132,O12669,P1055,19,15.82,0.035,290.06
OI008133,O12669,P1042,20,15.17,0.0,303.4
OI008134,O12669,P1046,13,8.64,0.0,112.32
OI008135,O12670,P1000,18,10.41,0.0,187.38
OI008136,O12670,P1032,5,71.48,0.0,357.4
OI008137,O12670,P1049,21,16.27,0.036,329.37
OI008138,O12671,P1042,13,15.17,0.0,197.21
OI008139,O12671,P1044,13,8.99,0.0,116.87
OI008140,O12672,P1057,12,27.97,0.0,335.64
OI008141,O12672,P1029,21,34.62,0.0,727.02
OI008142,O12672,P1055,13,15.82,0.0,205.66
OI008143,O12673,P1063,16,13.29,0.0,212.64
OI008144,O12673,P1059,4,16.76,0.0,67.04
OI008145,O12674,P1002,4,4.14,0.0,16.56
OI008146,O12675,P1044,47,6.11,0.0,287.17
OI008147,O12675,P1066,41,9.12,0.031,362.33
OI008148,O12675,P1063,193,9.62,0.078,1711.84
OI008149,O12676,P1034,5,107.1,0.0,535.5
OI008150,O12676,P1000,8,10.41,0.0,83.28
OI008151,O12677,P1034,21,107.1,0.0,2249.1
OI008152,O12677,P1036,6,67.58,0.0,405.48
OI008153,O12678,P1014,94,5.08,0.02,467.97
OI008154,O12678,P1008,140,11.94,0.085,1529.51
OI008155,O12678,P1002,56,3.79,0.0,212.24
OI008156,O12678,P1029,99,27.21,0.0,2693.79
OI008157,O12678,P1072,66,7.61,0.0,502.26
OI008158,O12679,P1072,61,7.61,0.0,464.21
OI008159,O12679,P1077,70,17.4,0.0,1218.0
OI008160,O12679,P1042,54,10.33,0.0,557.82
OI008161,O12679,P1008,30,11.94,0.0,358.2
OI008162,O12680,P1063,11,13.29,0.0,146.19
OI008163,O12680,P1002,20,4.14,0.0,82.8
OI008164,O12680,P1016,13,6.93,0.0,90.09
OI008165,O12681,P1039,11,70.77,0.0,778.47
OI008166,O12681,P1061,22,13.3,0.0,292.6
OI008167,O12682,P1074,19,21.0,0.027,388.23
OI008168,O12682,P1000,12,10.41,0.0,124.92
OI008169,O12683,P1057,23,27.97,0.0,643.31
OI008170,O12684,P1036,176,49.26,0.088,7906.82
OI008171,O12684,P1022,67,5.13,0.0,343.71
OI008172,O12684,P1008,29,11.94,0.0,346.26
OI008173,O12684,P1077,123,17.4,0.097,1932.6
OI008174,O12684,P1072,119,7.61,0.017,890.19
OI008175,O12684,P1055,118,9.97,0.066,1098.81
OI008176,O12684,P1059,108,11.79,0.001,1272.05
OI008177,O12684,P1005,120,8.17,0.057,924.52
OI008178,O12685,P1008,57,11.94,0.034,657.44
OI008179,O12685,P1049,60,12.54,0.0,752.4
OI008180,O12685,P1029,35,27.21,0.026,927.59
OI008181,O12685,P1034,142,67.45,0.084,8773.36
OI008182,O12686,P1036,190,49.26,0.068,8722.96
OI008183,O12686,P1042,70,10.33,0.0,723.1
OI008184,O12686,P1059,60,11.79,0.0,707.4
OI008185,O12686,P1022,170,5.13,0.068,812.8
OI008186,O12686,P1032,188,43.73,0.076,7596.43
OI008187,O12686,P1055,141,9.97,0.076,1298.93
OI008188,O12687,P1063,6,13.29,0.022,77.99
OI008189,O12687,P1022,12,6.86,0.0,82.32
OI008190,O12688,P1063,16,13.29,0.026,207.11
OI008191,O12689,P1022,22,6.86,0.0,150.92
OI008192,O12689,P1011,12,12.76,0.0,153.12
OI008193,O12689,P1016,11,6.93,0.0,76.23
OI008194,O12690,P1063,14,13.29,0.0,186.06
OI008195,O12691,P1029,7,34.62,0.0,242.34
OI008196,O12691,P1077,21,24.27,0.0,509.67
OI008197,O12692,P1014,25,5.08,0.0,127.0
OI008198,O12692,P1008,89,11.94,0.0,1062.66
OI008199,O12692,P1036,185,49.26,0.027,8867.05
OI008200,O12692,P1025,100,39.29,0.0,3929.0
OI008201,O12692,P1005,151,8.17,0.026,1201.59
OI008202,O12692,P1044,70,6.11,0.0,427.7
OI008203,O12693,P1066,16,11.24,0.0,179.84
OI008204,O12694,P1074,165,17.14,0.055,2672.55
OI008205,O12694,P1002,48,3.79,0.0,181.92
OI008206,O12694,P1005,56,8.17,0.0,457.52
OI008207,O12694,P1034,38,67.45,0.0,2563.1
OI008208,O12694,P1008,46,11.94,0.014,541.55
OI008209,O12695,P1011,23,12.76,0.0,293.48
OI008210,O12695,P1008,19,18.57,0.0,352.83
OI008211,O12695,P1072,20,9.65,0.0,193.0
OI008212,O12696,P1005,12,8.96,0.0,107.52
OI008213,O12696,P1034,2,107.1,0.0,214.2
OI008214,O12696,P1014,6,6.52,0.0,39.12
OI008215,O12697,P1055,18,15.82,0.0,284.76
OI008216,O12698,P1018,23,8.68,0.0,199.64
OI008217,O12699,P1066,16,11.24,0.0,179.84
OI008218,O12700,P1016,17,6.93,0.0,117.81
OI008219,O12700,P1027,13,65.16,0.0,847.08
OI008220,O12700,P1052,20,29.94,0.0,598.8
OI008221,O12701,P1022,191,5.13,0.089,892.63
OI008222,O12701,P1029,77,27.21,0.0,2095.17
OI008223,O12701,P1018,106,5.96,0.085,578.06
OI008224,O12702,P1025,3,54.94,0.0,164.82
OI008225,O12702,P1008,18,18.57,0.0,334.26
OI008226,O12703,P1057,24,27.97,0.0,671.28
OI008227,O12703,P1016,19,6.93,0.0,131.67
OI008228,O12704,P1057,14,27.97,0.0,391.58
OI008229,O12704,P1044,18,8.99,0.0,161.82
OI008230,O12705,P1044,14,8.99,0.0,125.86
OI008231,O12706,P1011,3,12.76,0.0,38.28
OI008232,O12706,P1077,23,24.27,0.0,558.21
OI008233,O12706,P1014,22,6.52,0.0,143.44
OI008234,O12707,P1072,1,9.65,0.0,9.65
OI008235,O12707,P1008,16,18.57,0.0,297.12
OI008236,O12708,P1005,18,8.96,0.0,161.28
OI008237,O12709,P1066,10,11.24,0.049,106.89
OI008238,O12709,P1059,10,16.76,0.0,167.6
OI008239,O12710,P1034,24,107.1,0.0,2570.4
OI008240,O12710,P1049,1,16.27,0.0,16.27
OI008241,O12711,P1069,56,6.14,0.0,343.84
OI008242,O12711,P1052,135,21.28,0.082,2637.23
OI008243,O12711,P1014,156,5.08,0.099,714.02
OI008244,O12711,P1036,143,49.26,0.032,6818.77
OI008245,O12711,P1044,35,6.11,0.0,213.85
OI008246,O12711,P1016,35,5.44,0.0,190.4
OI008247,O12711,P1039,163,45.54,0.097,6702.99
OI008248,O12711,P1022,115,5.13,0.077,544.52
OI008249,O12712,P1059,21,16.76,0.004,350.55
OI008250,O12712,P1063,20,13.29,0.0,265.8
OI008251,O12713,P1052,1,29.94,0.0,29.94
OI008252,O12713,P1055,20,15.82,0.0,316.4
OI008253,O12714,P1022,14,6.86,0.047,91.53
OI008254,O12714,P1061,21,13.3,0.0,279.3
OI008255,O12715,P1036,18,67.58,0.0,1216.44
OI008256,O12716,P1077,7,24.27,0.0,169.89
OI008257,O12717,P1020,11,5.89,0.0,64.79
OI008258,O12718,P1055,2,15.82,0.0,31.64
OI008259,O12718,P1072,17,9.65,0.0,164.05
OI008260,O12718,P1077,2,24.27,0.049,46.16
OI008261,O12719,P1063,16,13.29,0.0,212.64
OI008262,O12720,P1074,24,17.14,0.0,411.36
OI008263,O12720,P1011,42,10.18,0.022,418.15
OI008264,O12720,P1069,79,6.14,0.033,469.05
OI008265,O12721,P1002,153,3.79,0.006,576.39
OI008266,O12721,P1036,164,49.26,0.046,7707.02
OI008267,O12721,P1061,158,9.47,0.055,1413.97
OI008268,O12721,P1022,125,5.13,0.006,637.4
OI008269,O12721,P1052,152,21.28,0.099,2914.34
OI008270,O12721,P1034,193,67.45,0.027,12666.37
OI008271,O12721,P1005,22,8.17,0.0,179.74
OI008272,O12722,P1029,116,27.21,0.002,3150.05
OI008273,O12722,P1027,115,56.63,0.015,6414.76
OI008274,O12722,P1005,169,8.17,0.089,1257.85
OI008275,O12722,P1069,118,6.14,0.06,681.05
OI008276,O12722,P1011,187,10.18,0.057,1795.15
OI008277,O12722,P1036,161,49.26,0.055,7494.66
OI008278,O12722,P1052,157,21.28,0.069,3110.43
OI008279,O12723,P1032,97,43.73,0.0,4241.81
OI008280,O12723,P1005,177,8.17,0.094,1310.16
OI008281,O12723,P1052,23,21.28,0.0,489.44
OI008282,O12724,P1039,130,45.54,0.029,5748.51
OI008283,O12724,P1046,93,6.1,0.0,567.3
OI008284,O12724,P1032,169,43.73,0.035,7131.71
OI008285,O12724,P1074,120,17.14,0.087,1877.86
OI008286,O12724,P1025,66,39.29,0.0,2593.14
OI008287,O12724,P1057,159,19.51,0.066,2897.35
OI008288,O12725,P1027,9,65.16,0.0,586.44
OI008289,O12725,P1005,12,8.96,0.0,107.52
OI008290,O12726,P1029,69,27.21,0.0,1877.49
OI008291,O12726,P1000,90,7.4,0.007,661.34
OI008292,O12726,P1014,57,5.08,0.0,289.56
OI008293,O12726,P1072,153,7.61,0.026,1134.06
OI008294,O12727,P1049,4,16.27,0.0,65.08
OI008295,O12727,P1014,19,6.52,0.0,123.88
OI008296,O12727,P1036,21,67.58,0.047,1352.48
OI008297,O12728,P1029,18,34.62,0.0,623.16
OI008298,O12728,P1018,9,8.68,0.0,78.12
OI008299,O12728,P1036,1,67.58,0.0,67.58
OI008300,O12729,P1020,20,5.89,0.0,117.8
OI008301,O12730,P1018,18,8.68,0.032,151.24
OI008302,O12731,P1018,31,5.96,0.006,183.65
OI008303,O12731,P1027,42,56.63,0.0,2378.46
OI008304,O12731,P1055,140,9.97,0.075,1291.12
OI008305,O12732,P1027,11,65.16,0.0,716.76
OI008306,O12732,P1044,15,8.99,0.0,134.85
OI008307,O12733,P1020,154,4.79,0.073,683.81
OI008308,O12733,P1059,130,11.79,0.084,1403.95
OI008309,O12733,P1049,144,12.54,0.098,1628.8
OI008310,O12733,P1039,67,45.54,0.0,3051.18
OI008311,O12733,P1072,114,7.61,0.075,802.47
